date,rainfall,temperature,humidity
2008-05-31,16.63,1023.91,1029.84
2008-06-30,48.81,856.58,1812.56
2008-07-31,105.65,869.22,1990.0
2008-08-31,349.17,784.35,2584.15
2008-09-30,164.49,748.1,2513.17
2008-10-31,50.64,738.91,2470.71
2008-11-30,49.57,658.03,2301.73
2008-12-31,0.15,668.4,2153.54
2009-01-31,0.02,689.47,1867.83
2009-02-28,0.0,741.83,1145.4
2009-03-31,4.260000000000001,911.89,1016.75
2009-04-30,16.07,974.99,1048.26
2009-05-31,50.93,1035.22,1222.99
2009-06-30,82.67999999999999,855.91,1954.5
2009-07-31,49.64,851.58,2089.4
2009-08-31,259.33,838.92,2241.35
2009-09-30,156.35000000000002,777.4,2457.07
2009-10-31,59.22,749.47,2344.88
2009-11-30,39.49,687.26,2334.87
2009-12-31,3.8,666.1,2165.35
2010-01-31,8.72,677.53,1859.7
2010-02-28,2.76,732.73,1338.07
2010-03-31,0.06,949.13,1087.96
2010-04-30,5.8500000000000005,1007.11,1059.06
2010-05-31,31.16,1057.24,1223.49
2010-06-30,108.05,890.9399999999999,1843.6
2010-07-31,292.68,800.6,2505.05
2010-08-31,187.38,797.12,2581.75
2010-09-30,176.34,750.23,2584.34
2010-10-31,63.63,750.87,2620.84
2010-11-30,42.58,694.31,2603.15
2010-12-31,13.82,609.2,2346.08
2011-01-31,0.01,629.48,1951.81
2011-02-28,5.52,678.61,1604.34
2011-03-31,1.2000000000000002,888.51,1190.38
2011-04-30,5.08,926.53,1267.97
2011-05-31,18.1,1044.75,1105.34
2011-06-30,42.07,878.78,1730.6
2011-07-31,166.42,831.67,2248.98
2011-08-31,175.74,808.23,2424.2799999999997
2011-09-30,45.23,774.12,2370.49
2011-10-31,51.33,792.44,2258.27
2011-11-30,4.15,706.81,1881.91
2011-12-31,1.0,702.97,1636.99
2012-01-31,4.4,715.33,1597.65
2012-02-29,0.0,742.72,1115.53
2012-03-31,0.5,896.14,854.67
2012-04-30,25.04,960.97,1234.45
2012-05-31,9.85,1077.08,976.46
2012-06-30,87.84,896.75,1627.2
2012-07-31,179.79,821.66,2291.98
2012-08-31,116.09,804.5,2390.16
2012-09-30,111.58,765.46,2433.63
2012-10-31,71.97,745.26,2348.99
2012-11-30,42.96,691.49,2136.03
2012-12-31,0.0,693.5,1977.33
2013-01-31,0.7,727.84,1674.52
2013-02-28,23.200000000000003,692.02,1463.81
2013-03-31,0.42000000000000004,891.57,1185.59
2013-04-30,42.67,941.11,1301.2
2013-05-31,18.71,1052.57,1204.18
2013-06-30,141.01,817.39,2133.9
2013-07-31,167.61,800.42,2391.35
2013-08-31,162.88,784.82,2514.8
2013-09-30,162.25,750.65,2536.66
2013-10-31,201.76,748.67,2636.2599999999998
2013-11-30,10.94,641.55,2460.36
2013-12-31,0.0,598.75,2218.08
2014-01-31,0.0,657.13,2178.35
2014-02-28,2.0500000000000003,667.36,1453.35
2014-03-31,39.93,841.46,1519.8
2014-04-30,12.48,963.27,1021.0699999999999
2014-05-31,42.6,997.67,1410.27
2014-06-30,39.68,941.69,1507.46
2014-07-31,132.84,857.46,2120.1
2014-08-31,210.25,832.9399999999999,2271.08
2014-09-30,99.79,752.65,2484.54
2014-10-31,60.46,765.66,2316.71
2014-11-30,9.48,678.3,2014.54
2014-12-31,3.51,655.94,1882.47
2015-01-31,1.7300000000000002,658.1800000000001,1563.24
2015-02-28,0.62,680.4399999999999,1279.5
2015-03-31,16.05,870.9,1374.01
2015-04-30,63.87,901.06,1457.8899999999999
2015-05-31,9.22,1039.78,1171.04
2015-06-30,84.2,859.42,1896.31
2015-07-31,45.18,903.14,1843.28
2015-08-31,76.44,857.21,2126.53
2015-09-30,120.86,801.15,2229.25
2015-10-31,12.82,838.85,1949.92
2015-11-30,10.3,752.67,1914.9099999999999
2015-12-31,0.84,744.74,1667.48
2016-01-31,2.07,717.08,1483.76
2016-02-29,0.14,780.5500000000001,1325.92
2016-03-31,0.16999999999999998,928.44,1263.39
2016-04-30,3.09,1003.76,1012.43
2016-05-31,76.3,1009.38,1443.33
2016-06-30,116.17999999999999,844.32,2033.39
2016-07-31,114.99,828.11,2302.67
2016-08-31,83.09,830.47,2264.36
2016-09-30,223.96,750.19,2480.45
2016-10-31,23.66,724.68,2360.11
2016-11-30,0.060000000000000005,655.37,1852.62
2016-12-31,1.49,669.89,1611.29
2017-01-31,0.02,686.44,1423.02
2017-02-28,0.0,707.68,996.51
2017-03-31,5.13,898.3,1147.71
2017-04-30,2.63,1002.79,852.01
2017-05-31,38.67,1042.08,1227.78
2017-06-30,120.16,854.85,2004.12
2017-07-31,155.78,837.7,2226.41
2017-08-31,160.7,801.87,2443.48
2017-09-30,185.03,769.1,2498.12
2017-10-31,89.62,758.36,2585.36
2017-11-30,0.73,664.29,2281.07
2017-12-31,0.0,632.76,1902.86
2018-01-31,0.0,673.05,1328.82
2018-02-28,0.0,698.82,1067.69
2018-03-31,0.24000000000000002,912.78,986.66
2018-04-30,32.45,956.84,1276.35
2018-05-31,28.38,1025.17,1352.72
2018-06-30,92.38,861.14,1898.8
2018-07-31,91.99,839.97,2127.61
2018-08-31,111.4,816.56,2258.89
2018-09-30,92.67,795.09,2175.96
2018-10-31,23.799999999999997,803.75,1955.03
2018-11-30,1.03,747.16,1701.3
2018-12-31,17.39,692.5699999999999,1792.04
2019-01-31,27.160000000000004,666.64,1589.66
2019-02-28,0.51,706.6,1436.16
2019-03-31,1.06,932.6,1165.07
2019-04-30,25.78,983.34,1099.47
2019-05-31,22.13,1081.45,1045.67
2019-06-30,58.86,923.78,1649.39
2019-07-31,80.5,860.83,2120.68
2019-08-31,137.42000000000002,825.44,2335.81
2019-09-30,173.06,782.04,2419.61
2019-10-31,107.34,762.8000000000001,2677.62
2019-11-30,2.39,691.92,2334.92
2019-12-31,6.8500000000000005,681.83,2293.82
2020-01-31,12.559999999999999,709.56,1965.81
2020-02-29,4.5600000000000005,722.84,1468.43
2020-03-31,14.69,896.08,1414.61
2020-04-30,19.66,961.13,1191.13
2020-05-31,37.36,1047.98,1201.79
2020-06-30,157.04,843.84,2079.5
2020-07-31,251.33,804.66,2550.4
2020-08-31,217.82999999999998,789.76,2663.69
2020-09-30,211.39,758.46,2624.45
2020-10-31,203.32,757.49,2655.18
2020-11-30,24.700000000000003,655.61,2562.54
2020-12-31,0.02,601.25,2507.74
2021-01-31,1.47,673.54,2368.84
2021-02-28,2.5100000000000002,638.66,1579.76
2021-03-31,0.0,877.09,1053.18
2021-04-30,23.22,942.8,1189.91
2021-05-31,35.09,978.5600000000001,1552.44
2021-06-30,132.42,838.32,2046.17
2021-07-31,240.11,814.7,2485.74
2021-08-31,158.57,799.33,2550.59
2021-09-30,192.95,761.92,2547.23
2021-10-31,92.64,761.38,2603.39
2021-11-30,31.69,688.73,2584.15
2021-12-31,0.03,646.19,2324.77
2022-01-31,30.3,654.86,2073.29
2022-02-28,0.0,660.19,1531.85
2022-03-31,0.32,921.08,1102.76
2022-04-30,3.67,986.93,1115.51
2022-05-31,48.84,978.99,1614.5
2022-06-30,85.42,867.89,1888.98
2022-07-31,299.71,802.58,2506.13
2022-08-31,113.25,795.3,2578.43
2022-09-30,135.72,764.68,2519.57
2022-10-31,124.99,727.55,2611.86
2022-11-30,4.26,646.14,2338.35
2022-12-31,9.49,704.5,2264.39
2023-01-31,0.0,684.92,1902.8600000000001
2023-02-28,0.0,715.13,972.11
2023-03-31,35.089999999999996,856.58,1430.41
2023-04-30,69.82000000000001,928.73,1283.65
2023-05-31,45.44,977.96,1546.94
2023-06-30,45.8,957.01,1429.3899999999999
2023-07-31,254.17,830.2,2304.26
2023-08-31,35.04,825.73,2373.94
2023-09-30,190.75,776.83,2495.76
2023-10-31,6.67,769.51,2229.9900000000002
2023-11-30,32.51,736.13,2165.95
2023-12-31,20.8,663.5699999999999,2149.73
2024-01-31,0.0,721.97,1906.79
2024-02-29,0.0,767.63,1430.53
2024-03-31,1.58,940.41,1244.63
2024-04-30,2.15,1009.57,1011.31
2024-05-31,81.63,1002.24,1609.32
2024-06-30,101.94,849.5799999999999,2066.61
2024-07-31,135.5,826.68,2346.78
2024-08-31,219.4,822.91,2525.6
2024-09-30,203.68,761.83,2538.02
2024-10-31,68.52,779.96,2648.94
2024-11-30,9.79,656.38,2382.12
2024-12-31,13.23,701.08,2254.01
2025-01-31,0.0,671.19,1868.81
2025-02-28,0.0,730.58,1155.24
2025-03-31,10.26,904.02,1123.72
2025-04-30,32.46,950.91,1301.81
2025-05-31,107.41,948.4399999999999,1760.37
2025-06-30,57.54,853.79,1998.92
2025-07-31,158.92000000000002,835.87,2288.82
2025-08-31,320.6,791.53,2603.21
2025-09-30,291.64,749.77,2619.65
2025-10-31,-2929.64,-2557.7,-1440.0900000000001
